eventid,targettype_id
199605180003,14.0
199605180004,10.0
199605180005,3.0
199605180006,14.0
199605180007,14.0
199605180008,14.0
199605180009,14.0
199605180010,14.0
199605180011,14.0
199605180012,14.0
199605180013,14.0
199605180014,14.0
199605180015,14.0
199605180016,14.0
199605180017,14.0
199605180018,14.0
199605180019,14.0
199605180020,14.0
199605180021,14.0
199605180022,14.0
199605180023,14.0
199605180024,14.0
199605180025,14.0
199605190001,2.0
199605190002,17.0
199605190003,3.0
199605190004,3.0
199605190005,14.0
199605190006,14.0
199605190007,12.0
199605190008,4.0
199605190009,1.0
199605190010,3.0
199605190011,2.0
199605200001,22.0
199605200002,2.0
199605200003,4.0
199605200004,3.0
199605200005,3.0
199605200006,3.0
199605200007,14.0
199605200008,14.0
199605200009,14.0
199605200010,14.0
199605200011,3.0
199605210001,19.0
199605210003,4.0
199605210004,3.0
199605210005,3.0
199605210006,14.0
199605210007,2.0
199605210011,2.0
199605210012,14.0
199605220001,3.0
199605220002,6.0
199605220003,6.0
199605220004,3.0
199605220005,19.0
199605220006,4.0
199605220007,14.0
199605220008,19.0
199605230001,1.0
199605230002,2.0
199605230003,4.0
199605230004,4.0
199605230005,4.0
199605230006,1.0
199605230007,14.0
199605230008,14.0
199605230009,2.0
199605230010,2.0
199605230011,1.0
199605230012,14.0
199605240001,3.0
199605240002,14.0
199605240003,1.0
199605250001,14.0
199605250002,3.0
199605250003,3.0
199605250004,19.0
199605250005,14.0
199605250006,14.0
199605250007,14.0
199605250008,14.0
199605250009,14.0
199605250010,14.0
199605250011,14.0
199605250012,14.0
199605250013,14.0
199605250014,14.0
199605250015,14.0
199605250016,17.0
199605260001,2.0
199605260002,15.0
199605260003,2.0
199605260004,14.0
199605260005,4.0
199605260006,10.0
199605260007,1.0
199605260008,1.0
199605270001,2.0
199605270002,4.0
199605270003,4.0
199605270004,1.0
199605270005,3.0
199605270006,3.0
199605270007,3.0
199605270008,3.0
199605280001,20.0
199605280002,19.0
199605280003,19.0
199605280004,19.0
199605280005,14.0
199605280007,2.0
199605280008,1.0
199605280009,1.0
199605280010,1.0
199605280011,1.0
199605290001,17.0
199605290002,2.0
199605290004,12.0
199605290005,20.0
199605290006,3.0
199605290007,1.0
199605300001,4.0
199605300002,4.0
199605300003,7.0
199605300004,2.0
199605300005,2.0
199605300006,2.0
199605300007,2.0
199605300008,10.0
199605300009,14.0
199605300010,14.0
199605300011,14.0
199605300013,2.0
199605300014,20.0
199605300015,20.0
199605300016,20.0
199605300017,3.0
199605300018,14.0
199605310001,2.0
199605310002,14.0
199605310003,1.0
199605310004,19.0
199605310005,14.0
199605310006,3.0
199605310007,4.0
199605310008,19.0
199605310009,22.0
199605310010,3.0
199605310011,2.0
199606000001,11.0
199606000002,14.0
199606010001,19.0
199606010002,1.0
199606010003,2.0
199606010004,2.0
199606010005,2.0
199606020001,14.0
199606020002,14.0
199606020003,14.0
199606020004,2.0
199606020005,3.0
199606020007,1.0
199606020008,2.0
199606030001,1.0
199606030002,1.0
199606030003,19.0
199606030004,19.0
199606030005,19.0
199606030006,19.0
199606030007,19.0
199606030008,19.0
199606030009,20.0
199606040002,2.0
199606040003,1.0
199606040004,1.0
199606040005,12.0
199606040006,14.0
199606050002,1.0
199606050003,19.0
199606050004,14.0
199606050005,9.0
199606050006,19.0
199606050007,14.0
199606050008,14.0
199606050009,19.0
199606050010,4.0
199606060001,4.0
199606060002,19.0
199606060003,4.0
199606060004,4.0
199606060005,14.0
199606060006,3.0
199606070001,2.0
199606070002,3.0
199606070003,14.0
199606070004,2.0
199606080001,2.0
199606080002,3.0
199606090002,17.0
199606090003,2.0
199606090004,2.0
199606090005,2.0
199606090006,2.0
199606090007,17.0
199606090008,7.0
199606090009,3.0
199606090010,14.0
199606100001,4.0
199606100002,2.0
199606100003,19.0
199606100004,14.0
199606100005,14.0
199606100006,14.0
199606100007,14.0
199606100008,19.0
199606110001,19.0
199606110002,4.0
199606110003,3.0
199606110004,2.0
199606120002,2.0
199606120003,1.0
199606120004,2.0
199606120005,14.0
199606120006,20.0
199606120007,20.0
199606120008,14.0
199606120009,20.0
199606120010,20.0
199606120011,20.0
199606120012,20.0
199606120013,1.0
199606130001,4.0
199606130002,2.0
199606130003,2.0
199606130004,3.0
199606130005,21.0
199606130006,14.0
199606130008,2.0
199606130009,14.0
199606130010,14.0
199606140001,17.0
199606140002,20.0
199606140003,14.0
199606140004,1.0
199606140005,1.0
199606150001,14.0
199606150002,14.0
199606150004,14.0
199606160001,17.0
199606160002,1.0
199606160003,1.0
199606160004,19.0
199606160005,3.0
199606160006,3.0
199606160007,14.0
199606160008,3.0
199606170001,17.0
199606170002,1.0
199606170003,3.0
199606170004,12.0
199606170005,14.0
199606170006,14.0
199606170007,14.0
199606170008,14.0
199606180001,1.0
199606180002,4.0
199606180003,2.0
199606180004,20.0
199606180005,20.0
199606180006,4.0
199606180007,18.0
199606180008,3.0
199606190001,2.0
199606190002,1.0
199606190003,2.0
199606190004,4.0
199606200002,3.0
199606200003,14.0
199606200004,14.0
199606200005,19.0
199606200007,2.0
199606200008,2.0
199606200009,2.0
199606200010,19.0
199606210001,14.0
199606210002,14.0
199606210003,21.0
199606210004,19.0
199606210005,19.0
199606210006,19.0
199606210007,2.0
199606210008,2.0
199606210009,10.0
199606210010,7.0
199606220001,10.0
199606220002,2.0
199606220003,14.0
199606220004,7.0
199606230001,2.0
199606230002,14.0
199606230003,1.0
199606240001,17.0
199606240002,2.0
199606240003,12.0
199606240004,2.0
199606240005,14.0
199606240006,3.0
199606240007,3.0
199606240008,4.0
199606240009,19.0
199606240010,2.0
199606240011,2.0
199606240012,2.0
199606240013,12.0
199606240014,17.0
199606250001,19.0
199606250002,19.0
199606250003,19.0
199606250004,19.0
199606250005,19.0
199606250006,4.0
199606250007,21.0
199606260001,3.0
199606260002,3.0
199606260003,4.0
199606270001,17.0
199606270003,14.0
199606270004,4.0
199606280001,7.0
199606280002,14.0
199606280003,4.0
199606290001,14.0
199606290003,6.0
199606290004,4.0
199606300001,14.0
199606300002,4.0
199606300003,15.0
199606300004,1.0
199606300005,14.0
199607010001,4.0
199607010002,3.0
199607010003,21.0
199607010004,2.0
199607010005,10.0
199607020001,2.0
199607020002,4.0
199607020003,14.0
199607020004,3.0
199607030001,2.0
199607030002,22.0
199607030003,1.0
199607030005,1.0
199607030006,3.0
199607030007,3.0
199607040001,14.0
199607040002,14.0
199607040003,14.0
199607040004,3.0
199607040005,2.0
199607040006,20.0
199607040007,19.0
199607040008,19.0
199607040009,19.0
199607040010,19.0
199607040011,19.0
199607040012,19.0
199607040013,19.0
199607050001,4.0
199607060001,3.0
199607060002,2.0
199607060003,19.0
199607060004,1.0
199607070001,1.0
199607070002,19.0
199607070003,3.0
199607070004,5.0
199607070005,1.0
199607070006,10.0
199607080001,19.0
199607080002,2.0
199607080003,14.0
199607080004,14.0
199607080005,2.0
199607080006,2.0
199607080007,1.0
199607080008,1.0
199607080009,3.0
199607080010,10.0
199607080011,14.0
199607090001,19.0
199607090002,1.0
199607090003,14.0
199607090004,2.0
199607090005,14.0
199607090006,2.0
199607090007,14.0
199607090008,4.0
199607100001,18.0
199607100002,3.0
199607110001,2.0
199607110002,19.0
199607110003,18.0
199607110004,14.0
199607110005,1.0
199607120001,7.0
199607120002,3.0
199607120003,19.0
199607120004,14.0
199607120005,5.0
199607120006,3.0
199607120007,1.0
199607130001,1.0
199607130003,1.0
199607130004,20.0
199607130005,20.0
199607140001,4.0
199607140002,1.0
199607140003,3.0
199607140004,14.0
199607140005,1.0
199607150001,1.0
199607150002,2.0
199607150003,3.0
199607150004,2.0
199607150005,2.0
199607150006,18.0
199607160001,4.0
199607160002,2.0
199607160003,2.0
199607160004,18.0
199607160005,1.0
199607160006,2.0
199607160007,14.0
199607160008,1.0
199607160009,15.0
199607170001,1.0
199607170002,14.0
199607170003,7.0
199607170004,14.0
199607170005,3.0
199607170006,15.0
199607170007,1.0
199607170008,2.0
199607170009,14.0
199607170010,14.0
199607170011,4.0
199607180001,19.0
199607180002,7.0
199607190001,3.0
199607190002,3.0
199607190003,3.0
199607190004,3.0
199607190005,14.0
199607190006,20.0
199607190007,4.0
199607190008,4.0
199607190009,20.0
199607190010,20.0
199607200001,3.0
199607200002,18.0
199607200003,18.0
199607200004,18.0
199607200005,6.0
199607200006,1.0
199607200007,19.0
199607200008,14.0
199607200009,19.0
199607200010,19.0
199607200011,19.0
199607200012,19.0
199607200013,19.0
199607200014,19.0
199607200015,19.0
199607200016,19.0
199607200017,19.0
199607200018,19.0
199607200019,19.0
199607200020,19.0
199607200021,19.0
199607200022,19.0
199607200023,19.0
199607200024,19.0
199607200025,19.0
199607200026,19.0
199607200027,19.0
199607200028,19.0
199607200029,19.0
199607200030,19.0
199607200031,19.0
199607200032,19.0
199607200033,19.0
199607200034,19.0
199607200035,19.0
199607200036,19.0
199607200037,19.0
199607200038,19.0
199607200039,19.0
199607200040,19.0
199607200041,19.0
199607200042,19.0
199607200043,19.0
199607200044,19.0
199607200045,19.0
199607200046,19.0
199607200047,19.0
199607200048,19.0
199607200049,19.0
199607200050,19.0
199607200051,19.0
199607200052,19.0
199607200053,19.0
199607200054,19.0
199607200055,19.0
199607200056,3.0
199607200057,15.0
199607210001,14.0
199607210002,17.0
199607210003,18.0
199607220001,14.0
199607220002,3.0
199607220003,14.0
199607220004,14.0
199607220005,14.0
199607220006,14.0
199607220007,6.0
199607220008,1.0
199607220009,2.0
199607220010,22.0
199607220011,2.0
199607220012,2.0
199607230001,14.0
199607230002,14.0
199607230003,14.0
199607230004,10.0
199607230005,2.0
199607230006,17.0
199607230007,14.0
199607230008,15.0
199607230009,1.0
199607240001,19.0
199607240002,20.0
199607240003,3.0
199607240004,3.0
199607240005,14.0
199607240006,1.0
199607240007,14.0
199607250001,19.0
199607250002,19.0
199607250003,3.0
199607250004,14.0
199607250005,6.0
199607250006,14.0
199607250007,15.0
199607250008,15.0
199607250009,14.0
199607250010,8.0
199607250011,1.0
199607260001,1.0
199607260002,6.0
199607260003,3.0
199607260004,1.0
199607260005,3.0
199607260006,14.0
199607260007,7.0
199607260008,1.0
199607260009,7.0
199607260010,1.0
199607260011,19.0
199607270001,12.0
199607270002,1.0
199607270003,14.0
199607270004,2.0
199607270005,2.0
199607270006,2.0
199607270007,2.0
199607270008,2.0
199607270009,2.0
199607270010,2.0
199607270011,2.0
199607270012,2.0
199607270013,2.0
199607280001,4.0
199607280002,7.0
199607280004,1.0
199607280005,3.0
199607290001,14.0
199607290002,4.0
199607290003,3.0
199607290004,11.0
199607290005,2.0
199607290006,8.0
199607290007,1.0
199607290008,17.0
199607290009,1.0
199607290010,1.0
199607290011,7.0
199607290012,15.0
199607290013,14.0
199607300001,19.0
199607300002,1.0
199607300003,8.0
199607300004,14.0
199607300005,22.0
199607300006,14.0
199607300007,18.0
199607300008,3.0
199607300009,15.0
199607310001,14.0
199607310002,1.0
199607310003,1.0
199607310004,22.0
199607310005,10.0
199607310006,7.0
199607310007,3.0
199607310008,1.0
199608000001,2.0
199608000002,2.0
199608010001,4.0
199608010002,14.0
199608010003,14.0
199608010004,15.0
199608010005,2.0
199608010006,1.0
199608010007,1.0
199608010008,2.0
199608010009,10.0
199608020001,19.0
199608020002,3.0
199608020003,3.0
199608020004,3.0
199608020005,2.0
199608020006,4.0
199608020007,3.0
199608020008,3.0
199608030001,14.0
199608030002,2.0
199608040001,2.0
199608040002,2.0
199608040003,3.0
199608040004,19.0
199608040005,19.0
199608040006,2.0
199608040007,14.0
199608040008,14.0
199608040009,21.0
199608040010,18.0
199608040011,1.0
199608050001,4.0
199608050002,2.0
199608050003,4.0
199608050004,19.0
199608050005,21.0
199608050006,21.0
199608050007,4.0
199608050009,1.0
199608050010,2.0
199608050012,1.0
199608060001,14.0
199608060002,2.0
199608060003,1.0
199608070001,4.0
199608070002,11.0
199608070003,20.0
199608070004,3.0
199608070005,3.0
199608080001,22.0
199608080002,6.0
199608080003,1.0
199608090001,1.0
199608090002,22.0
199608090003,11.0
199608090004,19.0
199608090005,2.0
199608100001,4.0
199608100005,14.0
199608110001,2.0
199608110002,1.0
199608110003,15.0
199608110004,2.0
199608110005,19.0
199608110006,2.0
199608110007,1.0
199608120001,19.0
199608120002,19.0
199608120004,19.0
199608120005,10.0
199608120006,20.0
199608120007,3.0
199608120009,14.0
199608120010,3.0
199608120011,14.0
199608130001,17.0
199608130002,14.0
199608130003,1.0
199608130004,3.0
199608130005,3.0
199608130006,3.0
199608130007,14.0
199608130008,10.0
199608140001,1.0
199608140002,14.0
199608140003,3.0
199608140004,14.0
199608140005,2.0
199608140006,14.0
199608140007,1.0
199608140008,1.0
199608150001,1.0
199608150002,9.0
199608150003,1.0
199608150004,4.0
199608150005,19.0
199608150006,1.0
199608150010,2.0
199608150011,2.0
199608150012,2.0
199608150013,20.0
199608150014,14.0
199608150015,18.0
199608150016,3.0
199608160001,3.0
199608160002,2.0
199608160003,3.0
199608160004,3.0
199608160005,1.0
199608160007,1.0
199608170001,2.0
199608170002,15.0
199608170003,2.0
199608170004,1.0
199608170005,14.0
199608170006,1.0
199608170007,2.0
199608170008,1.0
199608170009,1.0
199608170010,4.0
199608180001,14.0
199608180002,4.0
199608180003,2.0
199608180004,2.0
199608180005,12.0
199608180006,3.0
199608180007,4.0
199608190001,14.0
199608190002,14.0
199608190004,2.0
199608190005,2.0
199608190006,1.0
199608190007,3.0
199608200001,14.0
199608200002,2.0
199608200003,2.0
199608200004,7.0
199608200005,14.0
199608200006,14.0
199608200007,2.0
199608200008,1.0
199608200009,2.0
199608200010,2.0
199608210001,14.0
199608210002,15.0
199608210003,14.0
199608210004,1.0
199608210005,4.0
199608210006,2.0
199608210007,14.0
199608210008,1.0
199608220001,15.0
199608220002,3.0
199608220003,2.0
199608220004,10.0
199608220005,14.0
199608230001,18.0
199608230002,14.0
199608230003,15.0
199608230004,4.0
199608240001,14.0
199608240002,14.0
199608240003,2.0
199608240004,14.0
199608240005,1.0
199608240006,14.0
199608240007,1.0
199608240008,2.0
199608240009,2.0
199608240010,2.0
199608240011,2.0
199608250001,14.0
199608250002,14.0
199608250003,4.0
199608250004,3.0
199608250005,3.0
199608250006,17.0
199608250007,19.0
199608250008,8.0
199608250009,14.0
199608250010,2.0
199608250011,14.0
199608250012,1.0
199608250013,1.0
199608250014,14.0
199608260001,3.0
199608260002,1.0
199608260003,6.0
199608260004,7.0
199608260005,14.0
199608260006,17.0
199608260007,1.0
199608270001,3.0
199608270002,14.0
199608270003,2.0
199608270004,1.0
199608270005,3.0
199608270007,1.0
199608270008,7.0
199608280001,3.0
199608280002,3.0
199608280003,4.0
199608280004,4.0
199608280005,19.0
199608280006,4.0
199608280007,3.0
199608280008,3.0
199608280010,3.0
199608280012,2.0
199608280013,1.0
199608290001,4.0
199608290002,14.0
199608290003,3.0
199608290004,1.0
199608290005,1.0
199608290006,14.0
199608290007,2.0
199608290008,2.0
199608300001,4.0
199608300002,1.0
199608300003,14.0
199608300004,3.0
199608300005,3.0
199608300006,3.0
199608300007,14.0
199608300008,14.0
199608300009,14.0
199608300010,14.0
199608300011,14.0
199608310001,1.0
199608310002,2.0
199608310003,14.0
199608310004,1.0
199609000001,2.0
199609000002,2.0
199609000003,2.0
199609000004,2.0
199609000005,2.0
199609000006,2.0
199609010001,5.0
199609010002,2.0
199609020001,14.0
199609020002,15.0
199609020003,3.0
199609020004,2.0
199609020005,17.0
199609020006,15.0
199609030001,6.0
199609030002,17.0
199609030003,14.0
199609030005,1.0
199609030006,1.0
199609030007,19.0
199609030008,4.0
199609030009,14.0
199609030010,4.0
199609040001,1.0
199609040002,1.0
199609040003,7.0
199609040004,7.0
199609040005,2.0
199609040006,22.0
199609040007,1.0
199609040008,14.0
199609040009,2.0
199609040010,1.0
199609050001,4.0
199609050002,4.0
199609050003,3.0
199609050004,3.0
199609050005,21.0
199609050006,2.0
199609050007,15.0
199609060001,1.0
199609060002,3.0
199609060003,3.0
199609060004,8.0
199609060005,3.0
199609060006,1.0
199609070001,14.0
199609070002,4.0
199609070003,12.0
199609070004,14.0
199609070005,14.0
199609070006,3.0
199609070007,3.0
199609070008,3.0
199609070009,21.0
199609070010,20.0
199609070011,20.0
199609070012,3.0
199609070013,14.0
199609070014,20.0
199609080001,14.0
199609080002,14.0
199609080003,14.0
199609080004,14.0
199609080005,4.0
199609080006,1.0
199609080007,1.0
199609080008,2.0
199609080009,14.0
199609080010,2.0
199609080011,21.0
199609080012,3.0
199609090001,14.0
199609090002,14.0
199609090003,14.0
199609090004,15.0
199609090006,3.0
199609090007,16.0
199609090008,1.0
199609090009,1.0
199609100001,3.0
199609100002,14.0
199609100003,3.0
199609100004,4.0
199609100005,5.0
199609100006,14.0
199609100007,2.0
199609110001,19.0
199609110002,2.0
199609110003,21.0
199609110005,14.0
199609110006,2.0
199609120001,17.0
199609120002,19.0
199609120003,19.0
199609120004,19.0
199609120005,14.0
199609120006,3.0
199609120007,1.0
199609120008,1.0
199609120009,1.0
199609120010,14.0
199609120011,2.0
199609120013,2.0
199609130001,14.0
199609130002,14.0
199609130003,14.0
199609130004,1.0
199609130005,3.0
199609130006,3.0
199609130007,2.0
199609140002,3.0
199609140003,3.0
199609140004,14.0
199609140005,4.0
199609140006,3.0
199609140007,3.0
199609140008,19.0
199609140009,14.0
199609150001,10.0
199609150002,4.0
199609150003,14.0
199609150004,3.0
199609160001,4.0
199609160002,14.0
199609160003,3.0
199609160004,1.0
199609160005,2.0
199609160006,2.0
199609160007,2.0
199609160008,2.0
199609160009,2.0
199609160010,2.0
199609170001,10.0
199609170002,2.0
199609170003,21.0
199609170005,14.0
199609170006,3.0
199609170007,15.0
199609170008,16.0
199609180001,2.0
199609180003,6.0
199609180004,14.0
199609180005,6.0
199609180006,19.0
199609180007,14.0
199609180008,8.0
199609180009,5.0
199609190001,4.0
199609190002,17.0
199609190003,3.0
199609190004,12.0
199609190005,3.0
199609190006,3.0
199609190007,3.0
199609190008,3.0
199609190009,3.0
199609190010,3.0
199609190011,3.0
199609190012,3.0
199609190013,3.0
199609190014,3.0
199609190015,14.0
199609200002,22.0
199609200003,3.0
199609200004,20.0
199609200005,21.0
199609200006,19.0
199609200007,1.0
199609200008,20.0
199609200009,3.0
199609200010,19.0
199609200011,1.0
199609200012,1.0
199609200013,1.0
199609200014,1.0
199609200015,1.0
199609200016,1.0
199609200017,1.0
199609200018,1.0
199609200019,1.0
199609200020,1.0
199609200021,1.0
199609200022,1.0
199609200023,1.0
199609200024,1.0
199609200025,1.0
199609200026,1.0
199609200027,1.0
199609200028,1.0
199609200029,21.0
199609200030,1.0
199609200031,15.0
199609200032,14.0
199609200033,2.0
199609210001,1.0
199609210003,1.0
199609210004,4.0
199609210005,15.0
199609210006,1.0
199609210007,4.0
199609210008,14.0
199609210009,14.0
199609210010,2.0
199609210011,2.0
199609220001,15.0
199609220002,14.0
199609220003,17.0
199609220004,3.0
199609220005,1.0
199609220006,19.0
199609220007,21.0
199609220008,14.0
199609230001,2.0
199609230002,14.0
199609230003,14.0
199609230004,14.0
199609230005,14.0
199609230006,14.0
199609230007,1.0
199609230008,1.0
199609230009,1.0
199609230010,1.0
199609230011,1.0
199609230012,1.0
199609230013,1.0
199609230014,21.0
199609230015,19.0
199609230016,2.0
199609230017,2.0
199609230018,2.0
199609240001,1.0
199609240002,2.0
199609240003,19.0
199609240004,14.0
199609240005,14.0
199609240006,14.0
199609240007,14.0
199609240008,14.0
199609240009,14.0
199609240010,14.0
199609240011,21.0
199609250001,4.0
199609250003,3.0
199609250004,11.0
199609250005,12.0
199609260001,12.0
199609260002,14.0
199609260003,14.0
199609270001,15.0
199609270003,16.0
199609270004,14.0
199609270005,14.0
199609270006,3.0
199609270007,4.0
199609270008,2.0
199609270009,2.0
199609270010,1.0
199609280001,2.0
199609280002,2.0
199609280003,1.0
199609280004,14.0
199609280005,14.0
199609280006,16.0
199609280007,20.0
199609290001,14.0
199609290002,3.0
199609290003,3.0
199609290004,14.0
199609290005,2.0
199609290006,1.0
199609290007,2.0
199609300001,14.0
199609300002,14.0
199609300003,14.0
199609300004,3.0
199609300005,4.0
199609300006,19.0
199609300007,3.0
199609300008,15.0
199609300009,1.0
199609300010,2.0
199609300011,15.0
199609300012,2.0
199609300013,2.0
199609300014,2.0
199609300015,2.0
199610000001,1.0
199610000002,2.0
199610000003,3.0
199610000004,1.0
199610000005,2.0
199610000006,2.0
199610000007,2.0
199610000008,17.0
199610010001,8.0
199610010002,2.0
199610010003,14.0
199610010004,1.0
199610010005,14.0
199610020001,14.0
199610020002,1.0
199610020003,21.0
199610020004,14.0
199610020005,2.0
199610020006,21.0
199610020007,20.0
199610020008,3.0
199610020009,1.0
199610030001,1.0
199610030002,3.0
199610030003,4.0
199610030005,2.0
199610030006,2.0
199610030007,2.0
199610030008,4.0
199610030009,1.0
199610030010,14.0
199610030011,14.0
199610030012,1.0
199610040001,2.0
199610040002,2.0
199610040003,14.0
199610040004,1.0
199610040005,2.0
199610040006,2.0
199610050001,3.0
199610050002,2.0
199610050003,2.0
199610050004,3.0
199610050006,2.0
199610050007,19.0
199610050008,20.0
199610050009,14.0
199610050010,15.0
199610060001,14.0
199610060002,1.0
199610060003,2.0
199610060004,14.0
199610060005,3.0
199610060006,2.0
199610060007,14.0
199610060008,1.0
199610070001,9.0
199610070002,4.0
199610070003,4.0
199610070004,2.0
199610070005,1.0
199610070006,19.0
199610070007,2.0
199610070008,15.0
199610070009,3.0
199610080001,1.0
199610080002,8.0
199610080003,1.0
199610080004,17.0
199610090001,3.0
199610090002,8.0
199610090003,9.0
199610090004,1.0
199610090005,7.0
199610090006,15.0
199610090007,4.0
199610100001,20.0
199610100002,20.0
199610100003,20.0
199610100004,20.0
199610100005,20.0
199610100006,14.0
199610100007,14.0
199610100008,14.0
199610100009,14.0
199610100010,2.0
199610100011,2.0
199610100012,2.0
199610100013,14.0
199610100014,3.0
199610100015,15.0
199610100016,15.0
199610100017,15.0
199610100018,15.0
199610100019,15.0
199610100020,15.0
199610100021,15.0
199610100022,15.0
199610100023,15.0
199610100024,15.0
199610100025,15.0
199610100026,15.0
199610100027,15.0
199610100028,15.0
199610100029,15.0
199610100030,15.0
199610100031,15.0
199610100032,15.0
199610100033,15.0
199610100034,15.0
199610100035,15.0
199610100036,15.0
199610100037,15.0
199610100038,15.0
199610100039,15.0
199610100040,14.0
199610100041,14.0
199610100042,14.0
199610100043,14.0
199610100044,14.0
199610100045,14.0
199610100046,14.0
199610100047,14.0
199610100048,2.0
199610100049,1.0
199610100050,1.0
199610100051,8.0
199610110001,3.0
199610110002,14.0
199610110003,1.0
199610110004,2.0
199610120001,2.0
199610120002,2.0
199610120003,2.0
199610120004,1.0
199610130001,1.0
199610130002,14.0
199610130003,2.0
199610140001,2.0
199610140002,14.0
199610140003,20.0
199610140004,3.0
199610140005,7.0
199610140006,14.0
199610140007,14.0
199610140008,3.0
199610140009,1.0
199610150001,10.0
199610150002,19.0
199610150003,21.0
199610150004,21.0
199610150005,21.0
199610150006,21.0
199610150007,21.0
199610150008,21.0
199610150009,21.0
199610150010,21.0
199610150011,2.0
199610150012,21.0
199610150013,21.0
199610150014,21.0
199610150015,21.0
199610150016,21.0
199610150017,21.0
199610150018,21.0
199610150019,21.0
199610150020,21.0
199610150021,21.0
199610150022,21.0
199610150023,21.0
199610150024,21.0
199610160001,19.0
199610160002,17.0
199610160003,17.0
199610170001,12.0
199610170002,1.0
199610170003,16.0
199610170004,14.0
199610170005,1.0
199610180001,3.0
199610180002,7.0
199610180003,19.0
199610190001,2.0
199610190002,2.0
199610190003,2.0
199610190004,16.0
199610190005,14.0
199610190006,8.0
199610190007,14.0
199610190008,21.0
199610190009,19.0
199610190010,14.0
199610200001,14.0
199610200002,1.0
199610200003,14.0
199610200004,4.0
199610200005,3.0
199610200006,14.0
199610210001,4.0
199610210002,4.0
199610210003,4.0
199610210004,4.0
199610210005,3.0
199610210006,2.0
199610220001,2.0
199610220002,2.0
199610220003,1.0
199610220004,15.0
199610220005,14.0
199610220006,1.0
199610220007,3.0
199610220008,2.0
199610220009,2.0
199610220010,2.0
199610230001,14.0
199610230002,19.0
199610230003,4.0
199610230004,2.0
199610240001,14.0
199610240002,19.0
199610240003,14.0
199610240004,3.0
199610240005,8.0
199610250001,4.0
199610250002,3.0
199610250003,3.0
199610250004,3.0
199610250005,1.0
199610250006,14.0
199610250007,1.0
199610250008,14.0
199610250009,4.0
199610260001,7.0
199610260002,7.0
199610260004,21.0
199610260005,21.0
199610260006,21.0
199610260007,21.0
199610260008,21.0
199610260009,21.0
199610260010,21.0
199610260011,21.0
199610260012,21.0
199610260013,21.0
199610260014,21.0
199610260015,21.0
199610260016,21.0
199610260017,21.0
199610260018,21.0
199610260019,21.0
199610260020,14.0
199610260021,14.0
199610260022,19.0
199610260023,21.0
199610260024,21.0
199610260025,1.0
199610260026,3.0
199610260027,1.0
199610270001,3.0
199610270002,19.0
199610270003,14.0
199610270004,14.0
199610270005,19.0
199610270006,14.0
199610270007,14.0
199610270008,3.0
199610280001,4.0
199610280002,4.0
199610280003,4.0
199610280004,2.0
199610280005,1.0
199610280006,14.0
199610280007,14.0
199610280008,4.0
199610280009,1.0
199610280010,1.0
199610280011,3.0
199610280012,2.0
199610290001,3.0
199610290003,15.0
199610290004,2.0
199610290005,2.0
199610290006,4.0
199610300001,3.0
199610300002,14.0
199610300004,3.0
199610300005,20.0
199610300006,19.0
199610300007,1.0
199610300008,3.0
199610300009,16.0
199610300010,1.0
199610300011,2.0
199610310001,2.0
199610310002,3.0
199610310003,3.0
199610310004,7.0
199610310005,15.0
199610310006,19.0
199610310007,1.0
199610310008,2.0
199610310009,14.0
199610310010,1.0
199610310011,1.0
199610310012,1.0
199611000001,2.0
199611000002,1.0
199611000003,2.0
199611000004,2.0
199611000005,2.0
199611000006,14.0
199611000007,1.0
199611000008,1.0
199611010001,3.0
199611010002,3.0
199611010003,12.0
199611010005,5.0
199611010006,2.0
199611020001,2.0
199611020002,2.0
199611030001,19.0
199611030003,1.0
199611030004,1.0
199611030005,3.0
199611040001,14.0
199611040002,1.0
199611040003,2.0
199611040004,15.0
199611040005,2.0
199611040006,14.0
199611040007,2.0
199611050001,14.0
199611050002,14.0
199611050003,1.0
199611050004,1.0
199611050005,21.0
199611050006,3.0
199611060001,2.0
199611060002,2.0
199611060003,1.0
199611060004,14.0
199611070001,2.0
199611070003,15.0
199611070004,2.0
199611070005,14.0
199611070006,2.0
199611070007,15.0
199611070008,8.0
199611070009,2.0
199611070010,14.0
199611070011,2.0
199611080001,10.0
199611080002,1.0
199611080004,19.0
199611080005,2.0
199611080006,15.0
199611080007,14.0
199611080008,2.0
199611090001,14.0
199611090002,2.0
199611090003,2.0
199611090004,14.0
199611090005,14.0
199611090006,2.0
199611090008,22.0
199611090009,14.0
199611090010,21.0
199611090011,1.0
199611090012,2.0
199611090013,2.0
199611100001,4.0
199611100002,14.0
199611100003,14.0
199611100004,19.0
199611100005,20.0
199611100006,14.0
199611100007,2.0
199611100008,2.0
199611100009,2.0
199611100010,14.0
199611110001,2.0
199611110002,1.0
199611120001,14.0
199611120002,4.0
199611120003,14.0
199611120004,1.0
199611120005,1.0
199611120006,3.0
199611120007,14.0
199611120008,4.0
199611120009,4.0
199611120010,7.0
199611120011,1.0
199611130001,17.0
199611130002,14.0
199611130003,14.0
199611130004,4.0
199611130005,3.0
199611130006,3.0
199611130007,14.0
199611130008,14.0
199611130009,3.0
199611130010,1.0
199611130011,8.0
199611130012,1.0
199611130013,2.0
199611130014,2.0
199611140001,20.0
199611140002,4.0
199611140003,2.0
199611140004,1.0
199611150001,14.0
199611150002,1.0
199611150003,6.0
199611150004,3.0
