eventid,weapontype_id
199501140003,8.0
199501140004,8.0
199501140005,8.0
199501140006,6.0
199501140007,5.0
199501140008,13.0
199501140009,6.0
199501140010,6.0
199501140011,6.0
199501140012,5.0
199501140014,8.0
199501150001,6.0
199501150002,6.0
199501150003,13.0
199501150004,5.0
199501150005,6.0
199501150006,13.0
199501150007,6.0
199501150008,6.0
199501150009,6.0
199501160001,5.0
199501170002,5.0
199501170003,5.0
199501170004,6.0
199501170005,6.0
199501170006,8.0
199501180001,13.0
199501180002,5.0
199501180003,5.0
199501180004,5.0
199501180005,13.0
199501180006,5.0
199501180007,5.0
199501180008,5.0
199501180009,6.0
199501190001,5.0
199501190002,5.0
199501190003,5.0
199501190004,5.0
199501190005,13.0
199501190006,5.0
199501190007,6.0
199501190008,6.0
199501190009,5.0
199501200001,9.0
199501200002,5.0
199501200003,13.0
199501200004,5.0
199501210001,5.0
199501210002,6.0
199501210003,5.0
199501210004,9.0
199501210005,6.0
199501210006,6.0
199501220001,5.0
199501220002,5.0
199501220003,6.0
199501220004,5.0
199501220005,5.0
199501220006,6.0
199501220007,6.0
199501230001,5.0
199501230002,6.0
199501230003,6.0
199501230004,6.0
199501230005,6.0
199501230006,6.0
199501240001,13.0
199501240002,6.0
199501240003,13.0
199501240004,9.0
199501240005,9.0
199501240006,13.0
199501240008,6.0
199501240009,6.0
199501240010,5.0
199501250001,5.0
199501250002,5.0
199501250003,6.0
199501250004,5.0
199501250005,6.0
199501250006,8.0
199501250007,13.0
199501260001,8.0
199501260003,8.0
199501260004,8.0
199501260005,8.0
199501260006,9.0
199501260007,6.0
199501260008,6.0
199501260009,5.0
199501270001,5.0
199501270002,5.0
199501270003,5.0
199501280001,13.0
199501280002,13.0
199501280003,13.0
199501280004,13.0
199501280005,13.0
199501280006,13.0
199501280007,13.0
199501280009,6.0
199501280011,6.0
199501280012,5.0
199501280013,13.0
199501280014,5.0
199501280016,5.0
199501280017,13.0
199501290001,6.0
199501290002,5.0
199501290003,5.0
199501290004,8.0
199501290005,5.0
199501290006,8.0
199501290007,13.0
199501290008,6.0
199501300001,8.0
199501300002,8.0
199501300003,5.0
199501300004,5.0
199501300005,6.0
199501310001,13.0
199501310002,13.0
199502010001,5.0
199502010002,6.0
199502010003,6.0
199502010004,6.0
199502010005,5.0
199502010006,5.0
199502010007,6.0
199502010008,6.0
199502010009,13.0
199502020001,6.0
199502020002,6.0
199502020003,6.0
199502020004,6.0
199502020005,5.0
199502030001,6.0
199502030002,5.0
199502030003,6.0
199502030004,6.0
199502040001,6.0
199502040002,9.0
199502040003,6.0
199502040004,6.0
199502040005,5.0
199502040006,6.0
199502040007,5.0
199502040008,6.0
199502040009,6.0
199502040010,6.0
199502040011,6.0
199502040012,6.0
199502050001,5.0
199502050002,5.0
199502050003,5.0
199502050004,5.0
199502050006,5.0
199502060001,5.0
199502060002,9.0
199502060003,8.0
199502060004,5.0
199502060005,6.0
199502060006,5.0
199502060007,6.0
199502060008,6.0
199502060009,13.0
199502060010,13.0
199502060011,13.0
199502070001,13.0
199502070002,13.0
199502080001,13.0
199502080002,8.0
199502080004,5.0
199502080005,13.0
199502080006,13.0
199502080007,5.0
199502090001,5.0
199502090002,13.0
199502090003,13.0
199502090004,13.0
199502090005,5.0
199502090006,6.0
199502090008,6.0
199502090009,8.0
199502090010,13.0
199502090011,13.0
199502090012,13.0
199502100001,5.0
199502100002,13.0
199502100003,6.0
199502100004,5.0
199502100005,5.0
199502100006,5.0
199502110001,5.0
199502110002,8.0
199502110003,5.0
199502110004,13.0
199502110005,5.0
199502110006,5.0
199502110007,9.0
199502110008,5.0
199502110009,5.0
199502110010,12.0
199502120002,5.0
199502120003,13.0
199502120004,5.0
199502120006,6.0
199502120007,5.0
199502120008,6.0
199502120009,6.0
199502120010,9.0
199502130001,5.0
199502130002,5.0
199502130003,8.0
199502130004,6.0
199502130005,13.0
199502130006,5.0
199502130007,5.0
199502130008,5.0
199502130009,6.0
199502130011,5.0
199502130012,9.0
199502140001,5.0
199502140002,5.0
199502140003,5.0
199502140004,13.0
199502140005,13.0
199502140006,13.0
199502140007,5.0
199502140008,5.0
199502140009,6.0
199502140010,5.0
199502140011,7.0
199502140012,13.0
199502140013,13.0
199502140014,6.0
199502140017,6.0
199502150001,5.0
199502150002,5.0
199502150003,8.0
199502150004,5.0
199502150005,13.0
199502150006,5.0
199502150007,5.0
199502150008,6.0
199502160001,6.0
199502160002,6.0
199502160003,6.0
199502160004,13.0
199502160005,5.0
199502160006,5.0
199502170001,5.0
199502170002,5.0
199502170003,5.0
199502170004,13.0
199502170005,6.0
199502180001,13.0
199502180002,13.0
199502190001,5.0
199502190002,5.0
199502190003,5.0
199502190004,12.0
199502190005,6.0
199502200001,13.0
199502200002,13.0
199502200003,13.0
199502200004,6.0
199502200005,13.0
199502200006,9.0
199502200007,6.0
199502210002,8.0
199502210003,13.0
199502210004,5.0
199502210005,13.0
199502220001,5.0
199502220003,9.0
199502220004,9.0
199502220005,5.0
199502220006,5.0
199502220007,8.0
199502220008,13.0
199502220009,9.0
199502220010,9.0
199502220011,9.0
199502230001,6.0
199502230003,13.0
199502240001,5.0
199502240002,5.0
199502240003,5.0
199502240004,8.0
199502240005,6.0
199502240006,5.0
199502250001,5.0
199502250002,5.0
199502250003,5.0
199502250004,5.0
199502250005,5.0
199502250006,5.0
199502250007,13.0
199502250008,5.0
199502250009,8.0
199502250010,13.0
199502250011,13.0
199502250012,13.0
199502250013,13.0
199502250014,13.0
199502250015,13.0
199502250016,13.0
199502250017,13.0
199502250018,13.0
199502250019,5.0
199502250020,6.0
199502250021,6.0
199502250022,8.0
199502250023,13.0
199502250024,5.0
199502250025,8.0
199502250026,8.0
199502250027,8.0
199502250028,8.0
199502250029,8.0
199502250030,8.0
199502250031,6.0
199502250032,13.0
199502260001,6.0
199502260002,5.0
199502260003,13.0
199502260004,5.0
199502260005,5.0
199502260006,5.0
199502260007,6.0
199502270001,5.0
199502270002,5.0
199502270003,5.0
199502270004,5.0
199502270005,13.0
199502270006,6.0
199502270007,13.0
199502270008,5.0
199502270009,5.0
199502270010,13.0
199502270011,6.0
199502270012,6.0
199502280001,6.0
199502280002,13.0
199502280003,6.0
199502280004,5.0
199502280005,5.0
199502280006,8.0
199502280007,5.0
199502280008,13.0
199502280009,5.0
199502280010,5.0
199502280011,5.0
199502280012,5.0
199502280013,5.0
199502280014,5.0
199502280015,5.0
199502280016,5.0
199502280017,5.0
199502280018,5.0
199502280019,5.0
199502280020,5.0
199502280021,5.0
199502280022,5.0
199502280023,5.0
199502280024,5.0
199502280025,5.0
199502280026,5.0
199502280027,5.0
199502280028,5.0
199502280029,5.0
199502280030,5.0
199502280031,5.0
199502280032,8.0
199502280033,6.0
199503010001,6.0
199503010002,13.0
199503010003,8.0
199503010004,5.0
199503010005,6.0
199503010006,9.0
199503010007,5.0
199503010009,5.0
199503010010,5.0
199503010011,13.0
199503010012,5.0
199503010013,9.0
199503010014,6.0
199503020001,5.0
199503020002,5.0
199503020003,5.0
199503020004,8.0
199503020005,8.0
199503020006,8.0
199503020007,5.0
199503020008,13.0
199503030001,13.0
199503030002,5.0
199503030003,9.0
199503030004,6.0
199503030005,5.0
199503030006,5.0
199503030007,13.0
199503030008,6.0
199503040002,5.0
199503040003,5.0
199503040004,13.0
199503040005,5.0
199503040006,8.0
199503040007,5.0
199503040008,5.0
199503050001,5.0
199503050002,13.0
199503050003,5.0
199503050004,5.0
199503050005,6.0
199503050006,6.0
199503050007,5.0
199503050008,5.0
199503050009,5.0
199503060001,5.0
199503060002,5.0
199503060003,5.0
199503060004,5.0
199503060005,5.0
199503060006,13.0
199503060007,13.0
199503060008,5.0
199503060009,6.0
199503060010,8.0
199503070001,5.0
199503070002,13.0
199503070003,5.0
199503070004,5.0
199503070005,6.0
199503070006,6.0
199503070007,8.0
199503070009,5.0
199503070010,8.0
199503070011,6.0
199503070012,6.0
199503070013,13.0
199503080001,5.0
199503080002,8.0
199503080003,13.0
199503090001,5.0
199503090002,5.0
199503090003,5.0
199503090004,5.0
199503090005,5.0
199503090006,6.0
199503090007,6.0
199503090008,13.0
199503090009,5.0
199503100002,6.0
199503100004,5.0
199503100005,6.0
199503100006,5.0
199503100009,13.0
199503100010,6.0
199503110001,6.0
199503110002,9.0
199503110003,5.0
199503110004,5.0
199503110005,5.0
199503110006,5.0
199503110007,5.0
199503110008,13.0
199503110009,5.0
199503110010,6.0
199503110011,13.0
199503110012,13.0
199503110013,6.0
199503110014,13.0
199503120001,5.0
199503120002,5.0
199503120003,5.0
199503120004,5.0
199503120005,5.0
199503120006,5.0
199503120007,5.0
199503120008,5.0
199503120009,5.0
199503120010,5.0
199503120012,5.0
199503120013,5.0
199503120014,5.0
199503120015,5.0
199503120016,13.0
199503120017,6.0
199503120018,5.0
199503120019,5.0
199503120020,5.0
199503120021,5.0
199503120024,5.0
199503120025,5.0
199503120026,5.0
199503120027,5.0
199503120028,5.0
199503120029,5.0
199503130001,5.0
199503130002,5.0
199503130003,9.0
199503130004,5.0
199503130005,9.0
199503130006,6.0
199503130007,6.0
199503130008,6.0
199503130009,5.0
199503140001,8.0
199503140002,8.0
199503140003,8.0
199503140004,8.0
199503140005,6.0
199503150001,8.0
199503150002,13.0
199503150003,8.0
199503150004,8.0
199503150005,8.0
199503150006,8.0
199503150007,8.0
199503150008,7.0
199503160001,8.0
199503160002,8.0
199503160003,8.0
199503160004,8.0
199503160005,8.0
199503160006,8.0
199503160007,8.0
199503160008,8.0
199503160009,8.0
199503160010,5.0
199503160011,6.0
199503160016,8.0
199503160017,8.0
199503160018,8.0
199503170001,6.0
199503170002,5.0
199503170003,6.0
199503170004,9.0
199503170005,6.0
199503170006,5.0
199503170007,8.0
199503170008,8.0
199503170009,8.0
199503170010,5.0
199503180001,8.0
199503180002,8.0
199503180003,9.0
199503180004,5.0
199503180005,5.0
199503180006,6.0
199503180007,6.0
199503180008,6.0
199503180009,6.0
199503180010,9.0
199503180011,5.0
199503180012,6.0
199503180013,8.0
199503180014,8.0
199503180015,6.0
199503190002,5.0
199503190003,8.0
199503190004,5.0
199503190005,13.0
199503200001,5.0
199503200002,5.0
199503200003,6.0
199503200007,5.0
199503200008,8.0
199503200009,8.0
199503200010,8.0
199503200011,8.0
199503200012,5.0
199503200013,6.0
199503200014,2.0
199503210001,6.0
199503210002,5.0
199503220001,13.0
199503220003,5.0
199503220004,5.0
199503230001,8.0
199503230002,5.0
199503240001,5.0
199503240002,6.0
199503240004,8.0
199503240005,5.0
199503240006,6.0
199503240007,6.0
199503240008,6.0
199503240009,5.0
199503250001,6.0
199503250002,6.0
199503250004,5.0
199503250007,6.0
199503250008,6.0
199503260001,13.0
199503260002,6.0
199503260003,6.0
199503260004,5.0
199503260005,6.0
199503270002,5.0
199503270003,5.0
199503270004,5.0
199503270005,6.0
199503270006,5.0
199503280001,5.0
199503280002,5.0
199503280003,5.0
199503280004,5.0
199503280005,8.0
199503280006,6.0
199503290001,13.0
199503290002,13.0
199503290003,5.0
199503290004,6.0
199503290005,8.0
199503290006,5.0
199503290007,8.0
199503290008,8.0
199503290009,8.0
199503290010,8.0
199503290011,8.0
199503290012,8.0
199503290013,8.0
199503290014,8.0
199503290015,8.0
199503290016,8.0
199503290017,8.0
199503290018,8.0
199503290019,8.0
199503290020,8.0
199503290021,8.0
199503290022,8.0
199503290023,5.0
199503290025,5.0
199503300001,13.0
199503300002,8.0
199503300003,5.0
199503300004,5.0
199503310001,13.0
199503310002,6.0
199503310003,6.0
199503310004,5.0
199503310005,5.0
199504010001,13.0
199504010002,13.0
199504010003,5.0
199504010004,5.0
199504010005,13.0
199504010006,13.0
199504010007,8.0
199504020001,6.0
199504020002,5.0
199504020003,5.0
199504020004,9.0
199504030001,5.0
199504030002,6.0
199504030003,6.0
199504030004,5.0
199504030005,8.0
199504040001,5.0
199504040002,5.0
199504040003,6.0
199504040004,9.0
199504040005,5.0
199504050001,5.0
199504050002,5.0
199504050003,5.0
199504050004,5.0
199504050005,6.0
199504050006,6.0
199504050007,6.0
199504060001,9.0
199504060002,13.0
199504060003,5.0
199504060004,13.0
199504070001,6.0
199504070002,5.0
199504070003,5.0
199504070004,5.0
199504070005,5.0
199504070006,5.0
199504080001,5.0
199504080002,5.0
199504080003,5.0
199504080004,5.0
199504080005,5.0
199504080006,5.0
199504080007,5.0
199504080008,5.0
199504080010,13.0
199504080011,6.0
199504080012,5.0
199504090001,8.0
199504090002,8.0
199504090003,8.0
199504090004,8.0
199504090005,9.0
199504090006,6.0
199504090007,13.0
199504090008,13.0
199504090009,6.0
199504090010,5.0
199504090011,5.0
199504090012,13.0
199504090013,5.0
199504090014,6.0
199504100001,5.0
199504100002,5.0
199504100003,5.0
199504100004,5.0
199504100005,13.0
199504100006,5.0
199504100007,5.0
199504100008,5.0
199504100009,5.0
199504100010,8.0
199504110001,6.0
199504110002,8.0
199504110003,5.0
199504110004,8.0
199504120001,13.0
199504120002,13.0
199504120003,13.0
199504120005,6.0
199504120011,6.0
199504120012,6.0
199504120013,6.0
199504120014,6.0
199504130001,5.0
199504130002,5.0
199504130003,6.0
199504140001,6.0
199504140002,5.0
199504140003,6.0
199504140004,5.0
199504140005,5.0
199504140006,9.0
199504140007,9.0
199504140008,9.0
199504140009,9.0
199504140010,6.0
199504140011,8.0
199504150001,5.0
199504150002,8.0
199504150003,5.0
199504150004,8.0
199504150005,8.0
199504150006,8.0
199504150007,8.0
199504150008,8.0
199504150010,6.0
199504160001,5.0
199504160002,6.0
199504160003,6.0
199504160004,13.0
199504160005,8.0
199504160006,8.0
199504160007,9.0
199504160008,8.0
199504160009,8.0
199504160012,9.0
199504170001,5.0
199504170002,5.0
199504170003,5.0
199504180001,5.0
199504180003,6.0
199504190001,6.0
199504190002,6.0
199504190003,6.0
199504190004,6.0
199504190006,2.0
199504200001,5.0
199504200002,13.0
199504200003,5.0
199504200004,13.0
199504200005,6.0
199504210001,13.0
199504210002,6.0
199504210003,6.0
199504210004,5.0
199504210005,8.0
199504220001,5.0
199504220002,5.0
199504220003,5.0
199504220004,5.0
199504220005,5.0
199504220006,13.0
199504230001,6.0
199504230002,5.0
199504230003,6.0
199504230004,13.0
199504230005,9.0
199504240001,6.0
199504240002,6.0
199504240004,5.0
199504250001,8.0
199504250002,8.0
199504250003,8.0
199504250004,8.0
199504250005,5.0
199504250007,5.0
199504260001,6.0
199504260002,6.0
199504270001,6.0
199504280001,9.0
199504280002,8.0
199504280003,6.0
199504280004,5.0
199504280006,5.0
199504290001,8.0
199504290002,13.0
199504290003,6.0
199505010001,5.0
199505010002,8.0
199505010003,13.0
199505010004,5.0
199505020001,6.0
199505020002,13.0
199505020003,6.0
199505020004,5.0
199505020005,6.0
199505020006,6.0
199505030001,8.0
199505030002,6.0
199505030003,6.0
199505030004,13.0
199505030005,13.0
199505040001,13.0
199505040002,8.0
199505040003,9.0
199505040004,9.0
199505040006,6.0
199505050001,5.0
199505050002,6.0
199505050003,13.0
199505050004,2.0
199505060001,13.0
199505060002,5.0
199505060003,5.0
199505060004,6.0
199505070001,13.0
199505070002,5.0
199505070003,13.0
199505070004,5.0
199505070005,8.0
199505070006,8.0
199505080001,6.0
199505080002,6.0
199505080003,5.0
199505080004,13.0
199505080006,5.0
199505080007,13.0
199505080008,6.0
199505090001,13.0
199505090002,13.0
199505090003,13.0
199505100001,5.0
199505100002,8.0
199505100004,5.0
199505110001,5.0
199505110002,5.0
199505110003,5.0
199505110004,13.0
199505110005,6.0
199505110006,5.0
199505120001,5.0
199505120002,6.0
199505130001,6.0
199505130002,6.0
199505130003,13.0
199505130004,6.0
199505130005,6.0
199505140001,13.0
199505140002,6.0
199505140003,6.0
199505140004,6.0
199505140005,6.0
199505140006,6.0
199505140007,6.0
199505140008,6.0
199505140009,6.0
199505140010,6.0
199505140011,6.0
199505140012,6.0
199505140013,6.0
199505140014,6.0
199505140015,9.0
199505140016,6.0
199505150001,5.0
199505150002,13.0
199505150003,9.0
199505150004,13.0
199505150005,5.0
199505150049,9.0
199505150050,9.0
199505150051,9.0
199505150052,9.0
199505150053,9.0
199505150054,9.0
199505150055,9.0
199505150056,9.0
199505150057,9.0
199505150058,8.0
199505150059,5.0
199505150060,2.0
199505150061,13.0
199505160001,9.0
199505160002,6.0
199505160003,13.0
199505160004,5.0
199505160005,6.0
199505160006,6.0
199505160007,13.0
199505160008,5.0
199505160009,8.0
199505160010,6.0
199505160011,9.0
199505160012,6.0
199505160024,9.0
199505160025,9.0
199505160026,9.0
199505160027,9.0
199505160028,9.0
199505160029,9.0
199505160030,9.0
199505160031,9.0
199505160032,9.0
199505160033,9.0
199505170001,5.0
199505170002,6.0
199505170003,8.0
199505170004,8.0
199505170005,8.0
199505170006,8.0
199505170007,8.0
199505170008,8.0
199505170009,8.0
199505170010,8.0
199505170011,8.0
199505170012,8.0
199505180001,5.0
199505180002,5.0
199505180004,6.0
199505180005,5.0
199505180006,5.0
199505180007,5.0
199505180008,8.0
199505180009,8.0
199505180010,8.0
199505180011,8.0
199505180012,8.0
199505180013,8.0
199505180014,8.0
199505180015,8.0
199505180016,8.0
199505180017,8.0
199505180018,8.0
199505180019,8.0
199505180020,8.0
199505180021,8.0
199505180022,8.0
199505180023,8.0
199505180024,8.0
199505180025,8.0
199505190001,5.0
199505190002,5.0
199505190003,8.0
199505190004,8.0
199505190005,5.0
199505190006,5.0
199505190007,5.0
199505190008,6.0
199505190009,13.0
199505190010,8.0
199505200001,5.0
199505200002,5.0
199505200005,6.0
199505200006,13.0
199505200007,5.0
199505200009,6.0
199505200010,5.0
199505200011,6.0
199505210001,6.0
199505210002,5.0
199505210003,6.0
199505210004,13.0
199505210005,13.0
199505210006,9.0
199505210007,9.0
199505210008,5.0
199505210009,5.0
199505220001,9.0
199505220002,9.0
199505220003,9.0
199505220004,9.0
199505220005,9.0
199505220006,9.0
199505220007,9.0
199505220008,9.0
199505220009,9.0
199505220010,9.0
199505220011,9.0
199505220012,9.0
199505220013,9.0
199505220014,9.0
199505220015,9.0
199505220016,9.0
199505220017,9.0
199505220018,9.0
199505220019,9.0
199505220020,9.0
199505220021,9.0
199505220022,9.0
199505220023,9.0
199505220024,9.0
199505220025,9.0
199505220026,9.0
199505220027,9.0
199505220028,9.0
199505220029,9.0
199505220030,9.0
199505220031,9.0
199505220032,9.0
199505220033,9.0
199505220034,9.0
199505220035,9.0
199505220036,9.0
199505220037,9.0
199505220038,9.0
199505220039,9.0
199505220040,9.0
199505220041,9.0
199505220042,9.0
199505220043,9.0
199505220044,9.0
199505220045,9.0
199505220046,9.0
199505220047,9.0
199505220048,9.0
199505220049,9.0
199505220050,9.0
199505220080,8.0
199505220081,5.0
199505220082,13.0
199505220083,13.0
199505220084,13.0
199505220085,5.0
199505220089,5.0
199505220090,13.0
199505220094,6.0
199505220096,9.0
199505220097,13.0
199505220098,5.0
199505220099,6.0
199505220100,5.0
199505220101,6.0
199505220102,5.0
199505220103,13.0
199505220104,5.0
199505220105,5.0
199505220106,6.0
199505220107,5.0
199505220108,9.0
199505220109,6.0
199505220112,6.0
199505230010,8.0
199505230011,8.0
199505230012,8.0
199505230013,13.0
199505230014,13.0
199505230015,5.0
199505230016,6.0
199505230017,9.0
199505230018,13.0
199505230019,13.0
199505230020,13.0
199505230021,6.0
199505230024,13.0
199505230025,5.0
199505240001,6.0
199505240002,5.0
199505240003,6.0
199505240004,6.0
199505240005,5.0
199505250001,5.0
199505250002,5.0
199505250003,5.0
199505250004,13.0
199505250005,6.0
199505250006,6.0
199505250007,6.0
199505260001,6.0
199505260002,5.0
199505260003,5.0
199505260005,6.0
199505260006,6.0
199505260007,6.0
199505260008,6.0
199505270001,5.0
199505270002,5.0
199505270003,6.0
199505270004,5.0
199505270005,13.0
199505280001,13.0
199505280002,6.0
199505280003,6.0
199505280004,5.0
199505280005,5.0
199505290001,6.0
199505290002,8.0
199505290003,8.0
199505290004,8.0
199505290005,8.0
199505290006,8.0
199505290007,8.0
199505290008,8.0
199505290009,8.0
199505290010,8.0
199505290011,8.0
199505290012,8.0
199505290013,8.0
199505290014,8.0
199505290015,8.0
199505290016,5.0
199505300001,6.0
199505300002,5.0
199505300003,5.0
199505300004,6.0
199505300005,13.0
199505300006,6.0
199505300007,8.0
199505310001,6.0
199505310002,13.0
199505310003,6.0
199505310004,13.0
199506000001,8.0
199506010001,6.0
199506010002,6.0
199506010003,6.0
199506010004,6.0
199506010005,6.0
199506010006,5.0
199506010008,5.0
199506010009,13.0
199506020001,5.0
199506020002,5.0
199506020003,5.0
199506020004,8.0
199506020005,5.0
199506020007,5.0
199506020008,9.0
199506020009,8.0
199506020010,5.0
199506020011,6.0
199506020013,5.0
199506030001,6.0
199506030002,6.0
199506030003,5.0
199506030004,13.0
199506030005,5.0
199506030006,13.0
199506040001,5.0
199506040002,13.0
199506040003,5.0
199506040004,5.0
199506040005,5.0
199506040006,5.0
199506040007,5.0
199506040009,13.0
199506040011,8.0
199506040012,8.0
199506040013,8.0
199506040014,8.0
199506040015,8.0
199506040016,8.0
199506040017,8.0
199506040018,8.0
199506040019,8.0
199506040020,8.0
199506040021,8.0
199506040022,8.0
199506040023,8.0
199506040024,8.0
199506040025,8.0
199506040026,8.0
199506040027,8.0
199506040028,8.0
199506040029,8.0
199506040030,8.0
199506040031,13.0
199506040032,13.0
199506040033,13.0
199506040034,6.0
199506040035,13.0
199506040036,8.0
199506050001,5.0
199506050002,5.0
199506050003,8.0
199506050004,8.0
199506050005,8.0
199506050006,8.0
199506050007,8.0
199506050008,8.0
199506050009,8.0
199506050010,8.0
199506050011,8.0
199506050012,8.0
199506050013,13.0
199506050014,6.0
199506050017,13.0
199506050018,5.0
199506050019,5.0
199506050020,6.0
199506050021,8.0
199506050022,8.0
199506050023,9.0
199506050025,5.0
199506060001,13.0
199506060005,6.0
199506060006,6.0
199506060007,5.0
199506060008,13.0
199506070001,5.0
199506070003,5.0
199506070004,5.0
199506070005,6.0
199506070006,13.0
199506070007,5.0
199506070008,6.0
199506070010,6.0
199506070011,8.0
199506080001,13.0
199506080002,5.0
199506080003,5.0
199506080004,5.0
199506080005,5.0
199506080006,5.0
199506080007,5.0
199506080008,5.0
199506080009,6.0
199506080010,5.0
199506090001,5.0
199506090002,5.0
199506090003,6.0
199506090004,6.0
199506090005,5.0
199506090006,6.0
199506090007,6.0
199506100001,13.0
199506100002,13.0
199506100003,5.0
199506100004,13.0
199506100005,6.0
199506100006,6.0
199506100007,5.0
199506100008,8.0
199506110001,8.0
199506110002,13.0
199506110003,6.0
199506110004,5.0
199506110005,6.0
199506110006,5.0
199506110007,5.0
199506110008,5.0
199506120001,5.0
199506120002,5.0
199506120003,6.0
199506120006,5.0
199506120007,13.0
199506120008,5.0
199506120009,5.0
199506120010,5.0
199506120011,6.0
199506120012,6.0
199506120013,6.0
199506120014,13.0
199506120015,5.0
199506120016,5.0
199506120017,13.0
199506130010,5.0
199506130011,5.0
199506130012,5.0
199506130013,6.0
199506130014,5.0
199506130015,6.0
199506130016,13.0
199506140001,5.0
199506140002,13.0
199506140003,5.0
199506140013,5.0
199506140014,5.0
199506140015,5.0
199506140016,13.0
199506140017,6.0
199506140018,6.0
199506140019,13.0
199506140020,5.0
199506140021,6.0
199506140022,6.0
199506140023,6.0
199506140024,6.0
199506140025,6.0
199506140026,6.0
199506140027,6.0
199506140028,6.0
199506140029,6.0
199506140030,6.0
199506140031,6.0
199506140032,6.0
199506140033,6.0
199506150001,5.0
199506150005,5.0
199506150006,5.0
199506150007,5.0
199506150008,5.0
199506150009,9.0
199506150010,5.0
199506150013,5.0
199506150014,6.0
199506150015,6.0
199506150016,6.0
199506150017,6.0
199506150018,6.0
199506150019,6.0
199506150020,6.0
199506150021,6.0
199506150022,6.0
199506150023,6.0
199506150024,13.0
199506150025,8.0
199506160017,13.0
199506160018,13.0
199506160019,13.0
199506160020,9.0
199506160021,5.0
199506160022,6.0
199506170001,13.0
199506170002,13.0
199506170003,13.0
199506170004,13.0
199506170005,13.0
199506170006,13.0
199506170007,5.0
199506170008,13.0
199506170009,13.0
199506170010,13.0
199506170011,9.0
199506170012,8.0
199506170013,6.0
199506180001,13.0
199506180002,5.0
199506180003,13.0
199506180004,9.0
199506190001,6.0
199506200001,5.0
199506200007,5.0
199506200008,5.0
199506200009,5.0
199506200010,5.0
199506200011,6.0
199506200012,5.0
199506200013,6.0
199506200014,8.0
199506210001,5.0
199506210002,5.0
199506210003,5.0
199506210004,5.0
199506210006,13.0
199506210007,9.0
199506210008,13.0
199506210010,8.0
199506220001,13.0
199506220002,5.0
199506220003,5.0
199506220004,6.0
199506220005,8.0
199506220006,8.0
199506220007,5.0
199506220012,13.0
199506220013,5.0
199506220014,13.0
199506220015,5.0
199506220016,8.0
199506220017,6.0
199506220018,5.0
199506230001,5.0
199506230007,6.0
199506240001,13.0
199506240002,5.0
199506240004,8.0
199506250001,6.0
199506250002,6.0
199506250003,5.0
199506250004,9.0
199506250005,8.0
199506250006,5.0
199506250007,5.0
199506250008,9.0
199506260006,5.0
199506260007,5.0
199506260008,5.0
199506260009,5.0
199506270001,5.0
199506270002,6.0
199506270003,5.0
199506270004,5.0
199506270007,5.0
199506270008,5.0
199506270009,6.0
199506280001,5.0
199506280002,5.0
199506280003,5.0
199506280004,5.0
199506280005,5.0
199506280006,13.0
199506280007,6.0
199506280008,6.0
199506280009,5.0
199506280010,6.0
199506290001,6.0
199506290002,13.0
199506300001,6.0
199506300002,6.0
199506300004,6.0
199507010001,5.0
199507010010,5.0
199507010012,5.0
199507010013,5.0
199507010015,5.0
199507010016,5.0
199507010017,5.0
199507010018,13.0
199507010019,13.0
199507010022,6.0
199507010023,13.0
199507010026,13.0
199507010027,13.0
199507010028,13.0
199507010029,13.0
199507010030,13.0
199507010031,13.0
199507010032,13.0
199507010033,13.0
199507010034,13.0
199507010035,13.0
199507010036,13.0
199507010037,13.0
199507010038,13.0
199507010039,13.0
199507010040,13.0
199507010041,9.0
199507010042,8.0
199507020001,5.0
199507020002,5.0
199507020003,13.0
199507020004,6.0
199507020005,5.0
199507020006,6.0
199507020007,2.0
199507030001,5.0
199507030005,5.0
199507030006,9.0
199507030007,5.0
199507030008,5.0
199507030010,5.0
199507030011,5.0
199507030013,8.0
199507030014,6.0
199507030015,6.0
199507030016,6.0
199507030017,2.0
199507040001,5.0
199507040002,5.0
199507040003,5.0
199507040004,5.0
199507040005,5.0
199507040006,5.0
199507040007,5.0
199507040008,5.0
199507040009,5.0
199507040010,13.0
199507040011,2.0
199507040012,6.0
199507050001,5.0
199507050002,5.0
199507050003,6.0
199507050004,5.0
199507050005,13.0
199507050006,5.0
199507050007,5.0
199507050008,5.0
199507050009,5.0
199507050010,2.0
199507060002,6.0
199507060003,13.0
199507060004,6.0
199507060005,9.0
199507060006,6.0
199507060007,13.0
199507060008,6.0
199507070002,6.0
199507070003,13.0
199507070004,6.0
199507070005,6.0
199507080001,13.0
199507080002,6.0
199507080003,6.0
199507080004,6.0
199507080006,9.0
199507080008,5.0
199507080009,5.0
199507080010,13.0
199507080012,5.0
199507090001,13.0
199507090002,8.0
199507090003,8.0
199507090005,8.0
199507090006,8.0
199507090007,8.0
199507090008,8.0
199507090009,13.0
199507090010,8.0
199507090011,6.0
199507090012,5.0
199507090013,13.0
199507090014,5.0
199507090015,6.0
199507090017,6.0
199507090018,6.0
199507100001,5.0
199507100005,5.0
199507100007,13.0
199507100008,6.0
199507100010,6.0
199507110001,5.0
199507110002,6.0
199507120001,5.0
199507120005,6.0
199507120006,6.0
199507120007,6.0
199507120008,6.0
199507120009,6.0
199507120010,8.0
199507120011,5.0
199507130005,6.0
199507130006,5.0
199507130007,13.0
199507130044,5.0
199507130045,13.0
199507140001,13.0
