eventid,attacktype_id
199503180012,3.0
199503180013,7.0
199503180014,7.0
199503180015,3.0
199503190002,2.0
199503190003,7.0
199503190004,2.0
199503190005,6.0
199503200001,1.0
199503200002,1.0
199503200003,3.0
199503200007,1.0
199503200008,7.0
199503200009,7.0
199503200010,7.0
199503200011,7.0
199503200012,2.0
199503200013,3.0
199503200014,8.0
199503210001,3.0
199503210002,4.0
199503220001,6.0
199503220003,2.0
199503220004,1.0
199503230001,2.0
199503230002,2.0
199503240001,1.0
199503240002,3.0
199503240004,2.0
199503240005,1.0
199503240006,3.0
199503240007,3.0
199503240008,3.0
199503240009,2.0
199503250001,3.0
199503250002,3.0
199503250004,2.0
199503250007,3.0
199503250008,3.0
199503260001,9.0
199503260002,3.0
199503260003,3.0
199503260004,2.0
199503260005,3.0
199503270002,1.0
199503270003,3.0
199503270004,1.0
199503270005,3.0
199503270006,2.0
199503280001,2.0
199503280002,2.0
199503280003,2.0
199503280004,2.0
199503280005,7.0
199503280006,3.0
199503290001,1.0
199503290002,1.0
199503290003,2.0
199503290004,3.0
199503290005,7.0
199503290006,2.0
199503290007,7.0
199503290008,7.0
199503290009,7.0
199503290010,7.0
199503290011,7.0
199503290012,7.0
199503290013,7.0
199503290014,7.0
199503290015,7.0
199503290016,7.0
199503290017,7.0
199503290018,7.0
199503290019,7.0
199503290020,7.0
199503290021,7.0
199503290022,2.0
199503290023,2.0
199503290025,5.0
199503300001,9.0
199503300002,7.0
199503300003,1.0
199503300004,1.0
199503310001,6.0
199503310002,3.0
199503310003,3.0
199503310004,1.0
199503310005,2.0
199504010001,9.0
199504010002,6.0
199504010003,1.0
199504010004,7.0
199504010005,9.0
199504010006,9.0
199504010007,7.0
199504020001,3.0
199504020002,1.0
199504020003,1.0
199504020004,8.0
199504030001,2.0
199504030002,3.0
199504030003,3.0
199504030004,2.0
199504030005,7.0
199504040001,1.0
199504040002,2.0
199504040003,5.0
199504040004,1.0
199504040005,2.0
199504050001,6.0
199504050002,1.0
199504050003,1.0
199504050004,1.0
199504050005,2.0
199504050006,3.0
199504050007,3.0
199504060001,1.0
199504060002,6.0
199504060003,2.0
199504060004,9.0
199504070001,3.0
199504070002,2.0
199504070003,2.0
199504070004,1.0
199504070005,1.0
199504070006,2.0
199504080001,2.0
199504080002,2.0
199504080003,2.0
199504080004,1.0
199504080005,2.0
199504080006,2.0
199504080007,2.0
199504080008,2.0
199504080010,9.0
199504080011,3.0
199504080012,1.0
199504090001,2.0
199504090002,2.0
199504090003,2.0
199504090004,2.0
199504090005,8.0
199504090006,3.0
199504090007,9.0
199504090008,9.0
199504090009,3.0
199504090010,2.0
199504090011,2.0
199504090012,6.0
199504090013,2.0
199504090014,3.0
199504100001,1.0
199504100002,1.0
199504100003,1.0
199504100004,1.0
199504100005,9.0
199504100006,7.0
199504100007,2.0
199504100008,1.0
199504100009,2.0
199504100010,7.0
199504110001,3.0
199504110002,7.0
199504110003,1.0
199504110004,7.0
199504120001,1.0
199504120002,6.0
199504120003,9.0
199504120005,3.0
199504120011,3.0
199504120012,3.0
199504120013,3.0
199504120014,3.0
199504130001,1.0
199504130002,2.0
199504130003,3.0
199504140001,3.0
199504140002,1.0
199504140003,3.0
199504140004,1.0
199504140005,1.0
199504140006,1.0
199504140007,1.0
199504140008,1.0
199504140009,1.0
199504140010,3.0
199504140011,7.0
199504150001,2.0
199504150002,2.0
199504150003,1.0
199504150004,7.0
199504150005,7.0
199504150006,7.0
199504150007,7.0
199504150008,7.0
199504150010,3.0
199504160001,1.0
199504160002,3.0
199504160003,3.0
199504160004,1.0
199504160005,7.0
199504160006,7.0
199504160007,2.0
199504160008,7.0
199504160009,7.0
199504160012,2.0
199504170001,2.0
199504170002,1.0
199504170003,2.0
199504180001,1.0
199504180003,3.0
199504190001,1.0
199504190002,3.0
199504190003,3.0
199504190004,3.0
199504190006,8.0
199504200001,2.0
199504200002,6.0
199504200003,7.0
199504200004,9.0
199504200005,3.0
199504210001,9.0
199504210002,3.0
199504210003,3.0
199504210004,1.0
199504210005,7.0
199504220001,1.0
199504220002,2.0
199504220003,1.0
199504220004,2.0
199504220005,1.0
199504220006,6.0
199504230001,3.0
199504230002,1.0
199504230003,3.0
199504230004,9.0
199504230005,1.0
199504240001,3.0
199504240002,3.0
199504240004,1.0
199504250001,7.0
199504250002,7.0
199504250003,7.0
199504250004,7.0
199504250005,2.0
199504250007,1.0
199504260001,3.0
199504260002,3.0
199504270001,3.0
199504280001,8.0
199504280002,7.0
199504280003,3.0
199504280004,1.0
199504280006,1.0
199504290001,2.0
199504290002,9.0
199504290003,3.0
199505010001,2.0
199505010002,7.0
199505010003,9.0
199505010004,6.0
199505020001,3.0
199505020002,9.0
199505020003,3.0
199505020004,1.0
199505020005,3.0
199505020006,3.0
199505030001,7.0
199505030002,3.0
199505030003,3.0
199505030004,9.0
199505030005,9.0
199505040001,6.0
199505040002,7.0
199505040003,2.0
199505040004,2.0
199505040006,3.0
199505050001,7.0
199505050002,3.0
199505050003,6.0
199505050004,8.0
199505060001,9.0
199505060002,1.0
199505060003,1.0
199505060004,3.0
199505070001,9.0
199505070002,2.0
199505070003,9.0
199505070004,2.0
199505070005,7.0
199505070006,7.0
199505080001,3.0
199505080002,3.0
199505080003,2.0
199505080004,9.0
199505080006,2.0
199505080007,6.0
199505080008,3.0
199505090001,6.0
199505090002,6.0
199505090003,6.0
199505100001,2.0
199505100002,7.0
199505100004,1.0
199505110001,2.0
199505110002,2.0
199505110003,1.0
199505110004,9.0
199505110005,3.0
199505110006,4.0
199505120001,2.0
199505120002,3.0
199505130001,3.0
199505130002,3.0
199505130003,9.0
199505130004,3.0
199505130005,3.0
199505140001,1.0
199505140002,3.0
199505140003,3.0
199505140004,3.0
199505140005,3.0
199505140006,3.0
199505140007,3.0
199505140008,3.0
199505140009,3.0
199505140010,3.0
199505140011,3.0
199505140012,3.0
199505140013,3.0
199505140014,3.0
199505140015,8.0
199505140016,1.0
199505150001,2.0
199505150002,9.0
199505150003,1.0
199505150004,1.0
199505150005,2.0
199505150049,8.0
199505150050,8.0
199505150051,8.0
199505150052,8.0
199505150053,8.0
199505150054,8.0
199505150055,8.0
199505150056,8.0
199505150057,8.0
199505150058,2.0
199505150059,2.0
199505150060,8.0
199505150061,9.0
199505160001,8.0
199505160002,3.0
199505160003,1.0
199505160004,1.0
199505160005,3.0
199505160006,3.0
199505160007,6.0
199505160008,1.0
199505160009,7.0
199505160010,3.0
199505160011,8.0
199505160012,3.0
199505160024,8.0
199505160025,8.0
199505160026,8.0
199505160027,8.0
199505160028,8.0
199505160029,8.0
199505160030,8.0
199505160031,8.0
199505160032,8.0
199505160033,8.0
199505170001,2.0
199505170002,3.0
199505170003,7.0
199505170004,7.0
199505170005,7.0
199505170006,7.0
199505170007,7.0
199505170008,7.0
199505170009,7.0
199505170010,7.0
199505170011,7.0
199505170012,7.0
199505180001,2.0
199505180002,6.0
199505180004,3.0
199505180005,2.0
199505180006,1.0
199505180007,1.0
199505180008,7.0
199505180009,7.0
199505180010,7.0
199505180011,7.0
199505180012,7.0
199505180013,7.0
199505180014,7.0
199505180015,7.0
199505180016,7.0
199505180017,7.0
199505180018,7.0
199505180019,7.0
199505180020,7.0
199505180021,7.0
199505180022,7.0
199505180023,7.0
199505180024,7.0
199505180025,7.0
199505190001,1.0
199505190002,1.0
199505190003,2.0
199505190004,7.0
199505190005,2.0
199505190006,1.0
199505190007,1.0
199505190008,3.0
199505190009,9.0
199505190010,2.0
199505200001,2.0
199505200002,2.0
199505200005,3.0
199505200006,9.0
199505200007,1.0
199505200009,3.0
199505200010,1.0
199505200011,3.0
199505210001,3.0
199505210002,1.0
199505210003,3.0
199505210004,6.0
199505210005,1.0
199505210006,8.0
199505210007,8.0
199505210008,2.0
199505210009,2.0
199505220001,8.0
199505220002,8.0
199505220003,8.0
199505220004,8.0
199505220005,8.0
199505220006,8.0
199505220007,8.0
199505220008,8.0
199505220009,8.0
199505220010,8.0
199505220011,8.0
199505220012,8.0
199505220013,8.0
199505220014,8.0
199505220015,8.0
199505220016,8.0
199505220017,8.0
199505220018,8.0
199505220019,8.0
199505220020,8.0
199505220021,8.0
199505220022,8.0
199505220023,8.0
199505220024,8.0
199505220025,8.0
199505220026,8.0
199505220027,8.0
199505220028,8.0
199505220029,8.0
199505220030,8.0
199505220031,8.0
199505220032,8.0
199505220033,8.0
199505220034,8.0
199505220035,8.0
199505220036,8.0
199505220037,8.0
199505220038,8.0
199505220039,8.0
199505220040,8.0
199505220041,8.0
199505220042,8.0
199505220043,8.0
199505220044,8.0
199505220045,8.0
199505220046,8.0
199505220047,8.0
199505220048,8.0
199505220049,8.0
199505220050,8.0
199505220080,2.0
199505220081,2.0
199505220082,1.0
199505220083,1.0
199505220084,1.0
199505220085,2.0
199505220089,1.0
199505220090,1.0
199505220094,3.0
199505220096,8.0
199505220097,9.0
199505220098,2.0
199505220099,3.0
199505220100,1.0
199505220101,3.0
199505220102,2.0
199505220103,1.0
199505220104,2.0
199505220105,2.0
199505220106,3.0
199505220107,1.0
199505220108,2.0
199505220109,3.0
199505220112,3.0
199505230010,2.0
199505230011,2.0
199505230012,2.0
199505230013,9.0
199505230014,9.0
199505230015,1.0
199505230016,3.0
199505230017,1.0
199505230018,3.0
199505230019,6.0
199505230020,9.0
199505230021,3.0
199505230024,9.0
199505230025,5.0
199505240001,3.0
199505240002,2.0
199505240003,3.0
199505240004,3.0
199505240005,1.0
199505250001,1.0
199505250002,1.0
199505250003,1.0
199505250004,6.0
199505250005,3.0
199505250006,3.0
199505250007,3.0
199505260001,3.0
199505260002,1.0
199505260003,2.0
199505260005,3.0
199505260006,3.0
199505260007,3.0
199505260008,3.0
199505270001,2.0
199505270002,2.0
199505270003,3.0
199505270004,1.0
199505270005,9.0
199505280001,9.0
199505280002,3.0
199505280003,3.0
199505280004,2.0
199505280005,2.0
199505290001,3.0
199505290002,2.0
199505290003,2.0
199505290004,2.0
199505290005,2.0
199505290006,2.0
199505290007,2.0
199505290008,2.0
199505290009,2.0
199505290010,2.0
199505290011,2.0
199505290012,2.0
199505290013,2.0
199505290014,2.0
199505290015,2.0
199505290016,7.0
199505300001,3.0
199505300002,2.0
199505300003,1.0
199505300004,3.0
199505300005,6.0
199505300006,3.0
199505300007,7.0
199505310001,3.0
199505310002,9.0
199505310003,3.0
199505310004,6.0
199506000001,2.0
199506010001,3.0
199506010002,3.0
199506010003,3.0
199506010004,3.0
199506010005,3.0
199506010006,2.0
199506010008,2.0
199506010009,6.0
199506020001,1.0
199506020002,1.0
199506020003,1.0
199506020004,2.0
199506020005,1.0
199506020007,1.0
199506020008,2.0
199506020009,2.0
199506020010,1.0
199506020011,3.0
199506020013,6.0
199506030001,3.0
199506030002,3.0
199506030003,1.0
199506030004,9.0
199506030005,1.0
199506030006,6.0
199506040001,2.0
199506040002,1.0
199506040003,1.0
199506040004,1.0
199506040005,1.0
199506040006,1.0
199506040007,1.0
199506040009,1.0
199506040011,2.0
199506040012,2.0
199506040013,2.0
199506040014,2.0
199506040015,2.0
199506040016,2.0
199506040017,2.0
199506040018,2.0
199506040019,2.0
199506040020,2.0
199506040021,2.0
199506040022,2.0
199506040023,2.0
199506040024,2.0
199506040025,2.0
199506040026,2.0
199506040027,2.0
199506040028,2.0
199506040029,2.0
199506040030,2.0
199506040031,9.0
199506040032,9.0
199506040033,9.0
199506040034,3.0
199506040035,9.0
199506040036,2.0
199506050001,2.0
199506050002,2.0
199506050003,2.0
199506050004,2.0
199506050005,2.0
199506050006,2.0
199506050007,2.0
199506050008,2.0
199506050009,2.0
199506050010,2.0
199506050011,2.0
199506050012,2.0
199506050013,4.0
199506050014,3.0
199506050017,1.0
199506050018,2.0
199506050019,1.0
199506050020,3.0
199506050021,7.0
199506050022,7.0
199506050023,2.0
199506050025,6.0
199506060001,1.0
199506060005,3.0
199506060006,3.0
199506060007,6.0
199506060008,6.0
199506070001,2.0
199506070003,2.0
199506070004,4.0
199506070005,1.0
199506070006,9.0
199506070007,1.0
199506070008,3.0
199506070010,3.0
199506070011,7.0
199506080001,9.0
199506080002,2.0
199506080003,6.0
199506080004,2.0
199506080005,1.0
199506080006,1.0
199506080007,2.0
199506080008,2.0
199506080009,3.0
199506080010,2.0
199506090001,2.0
199506090002,1.0
199506090003,3.0
199506090004,3.0
199506090005,7.0
199506090006,3.0
199506090007,3.0
199506100001,1.0
199506100002,1.0
199506100003,6.0
199506100004,9.0
199506100005,3.0
199506100006,3.0
199506100007,1.0
199506100008,7.0
199506110001,2.0
199506110002,9.0
199506110003,3.0
199506110004,1.0
199506110005,3.0
199506110006,6.0
199506110007,1.0
199506110008,2.0
199506120001,1.0
199506120002,1.0
199506120003,2.0
199506120006,1.0
199506120007,1.0
199506120008,1.0
199506120009,1.0
199506120010,2.0
199506120011,3.0
199506120012,3.0
199506120013,3.0
199506120014,1.0
199506120015,2.0
199506120016,1.0
199506120017,9.0
199506130010,2.0
199506130011,1.0
199506130012,1.0
199506130013,3.0
199506130014,1.0
199506130015,3.0
199506130016,9.0
199506140001,1.0
199506140002,1.0
199506140003,1.0
199506140013,2.0
199506140014,1.0
199506140015,1.0
199506140016,5.0
199506140017,3.0
199506140018,3.0
199506140019,9.0
199506140020,2.0
199506140021,3.0
199506140022,3.0
199506140023,3.0
199506140024,3.0
199506140025,3.0
199506140026,3.0
199506140027,3.0
199506140028,3.0
199506140029,3.0
199506140030,3.0
199506140031,3.0
199506140032,3.0
199506140033,3.0
199506150001,2.0
199506150005,2.0
199506150006,1.0
199506150007,1.0
199506150008,1.0
199506150009,2.0
199506150010,2.0
199506150013,2.0
199506150014,3.0
199506150015,3.0
199506150016,3.0
199506150017,3.0
199506150018,3.0
199506150019,3.0
199506150020,3.0
199506150021,3.0
199506150022,3.0
199506150023,3.0
199506150024,9.0
199506150025,7.0
199506160017,1.0
199506160018,1.0
199506160019,9.0
199506160020,2.0
199506160021,2.0
199506160022,3.0
199506170001,1.0
199506170002,1.0
199506170003,1.0
199506170004,1.0
199506170005,9.0
199506170006,1.0
199506170007,1.0
199506170008,1.0
199506170009,7.0
199506170010,9.0
199506170011,1.0
199506170012,7.0
199506170013,3.0
199506180001,1.0
199506180002,1.0
199506180003,1.0
199506180004,2.0
199506190001,3.0
199506200001,1.0
199506200007,1.0
199506200008,1.0
199506200009,1.0
199506200010,1.0
199506200011,3.0
199506200012,1.0
199506200013,3.0
199506200014,7.0
199506210001,2.0
199506210002,1.0
199506210003,1.0
199506210004,2.0
199506210006,1.0
199506210007,4.0
199506210008,9.0
199506210010,7.0
199506220001,9.0
199506220002,2.0
199506220003,2.0
199506220004,3.0
199506220005,2.0
199506220006,2.0
199506220007,1.0
199506220012,9.0
199506220013,1.0
199506220014,9.0
199506220015,1.0
199506220016,3.0
199506220017,3.0
199506220018,5.0
199506230001,1.0
199506230007,3.0
199506240001,9.0
199506240002,2.0
199506240004,7.0
199506250001,3.0
199506250002,3.0
199506250003,2.0
199506250004,8.0
199506250005,2.0
199506250006,1.0
199506250007,1.0
199506250008,2.0
199506260006,1.0
199506260007,6.0
199506260008,2.0
199506260009,1.0
199506270001,6.0
199506270002,3.0
199506270003,1.0
199506270004,1.0
199506270007,2.0
199506270008,1.0
199506270009,3.0
199506280001,1.0
199506280002,1.0
199506280003,1.0
199506280004,6.0
199506280005,1.0
199506280006,9.0
199506280007,3.0
199506280008,3.0
199506280009,2.0
199506280010,3.0
199506290001,3.0
199506290002,6.0
199506300001,3.0
199506300002,3.0
199506300004,3.0
199507010001,1.0
199507010010,2.0
199507010012,1.0
199507010013,1.0
199507010015,1.0
199507010016,1.0
199507010017,1.0
199507010018,1.0
199507010019,1.0
199507010022,3.0
199507010023,4.0
199507010026,9.0
199507010027,9.0
199507010028,9.0
199507010029,9.0
199507010030,9.0
199507010031,9.0
199507010032,9.0
199507010033,9.0
199507010034,9.0
199507010035,9.0
199507010036,9.0
199507010037,9.0
199507010038,9.0
199507010039,9.0
199507010040,9.0
199507010041,2.0
199507010042,7.0
199507020001,1.0
199507020002,1.0
199507020003,1.0
199507020004,3.0
199507020005,2.0
199507020006,4.0
199507020007,8.0
199507030001,1.0
199507030005,6.0
199507030006,1.0
199507030007,1.0
199507030008,2.0
199507030010,2.0
199507030011,2.0
199507030013,2.0
199507030014,3.0
199507030015,3.0
199507030016,3.0
199507030017,8.0
199507040001,2.0
199507040002,2.0
199507040003,2.0
199507040004,1.0
199507040005,2.0
199507040006,1.0
199507040007,1.0
199507040008,1.0
199507040009,2.0
199507040010,6.0
199507040011,8.0
199507040012,3.0
199507050001,2.0
199507050002,2.0
199507050003,3.0
199507050004,1.0
199507050005,9.0
199507050006,2.0
199507050007,1.0
199507050008,2.0
199507050009,2.0
199507050010,8.0
199507060002,3.0
199507060003,6.0
199507060004,3.0
199507060005,2.0
199507060006,3.0
199507060007,9.0
199507060008,3.0
199507070002,3.0
199507070003,6.0
199507070004,3.0
199507070005,3.0
199507080001,9.0
199507080002,3.0
199507080003,3.0
199507080004,3.0
199507080006,1.0
199507080008,1.0
199507080009,1.0
199507080010,6.0
199507080012,2.0
199507090001,9.0
199507090002,7.0
199507090003,2.0
199507090005,2.0
199507090006,2.0
199507090007,7.0
199507090008,2.0
199507090009,9.0
199507090010,7.0
199507090011,3.0
199507090012,2.0
199507090013,9.0
199507090014,6.0
199507090015,3.0
199507090017,3.0
199507090018,3.0
199507100001,1.0
199507100005,1.0
199507100007,6.0
199507100008,1.0
199507100010,3.0
199507110001,3.0
199507110002,3.0
199507120001,1.0
199507120005,3.0
199507120006,3.0
199507120007,3.0
199507120008,3.0
199507120009,3.0
199507120010,7.0
199507120011,4.0
199507130005,3.0
199507130006,1.0
199507130007,6.0
199507130044,1.0
199507130045,9.0
199507140001,1.0
199507140002,1.0
199507140003,2.0
199507140004,4.0
199507140005,2.0
199507140006,3.0
199507140007,5.0
199507140009,3.0
199507140010,9.0
199507140011,9.0
199507140012,3.0
199507140013,3.0
199507140015,2.0
199507140016,6.0
199507150001,1.0
199507150002,6.0
199507150003,9.0
199507150005,2.0
199507150006,3.0
199507160001,1.0
199507160003,1.0
199507160009,2.0
199507160010,3.0
199507160011,2.0
199507170013,3.0
199507170014,1.0
199507170015,1.0
199507170016,3.0
199507170017,2.0
199507170018,3.0
199507170019,7.0
199507170020,3.0
199507170021,3.0
199507170022,7.0
199507180001,2.0
199507180002,1.0
199507180003,1.0
199507180009,2.0
199507180010,3.0
199507180011,9.0
199507180012,3.0
199507180013,1.0
199507180014,1.0
199507190001,1.0
199507190002,1.0
199507190003,1.0
199507190015,1.0
199507190016,1.0
199507190017,3.0
199507190018,8.0
199507190019,2.0
199507190020,2.0
199507190021,9.0
199507200008,2.0
199507200009,2.0
199507200010,3.0
199507200011,9.0
199507200012,3.0
199507200013,7.0
199507210001,1.0
199507210002,2.0
199507210003,9.0
199507210004,1.0
199507210005,3.0
199507210006,2.0
199507210007,2.0
199507210008,3.0
199507210009,3.0
199507210010,9.0
199507210011,2.0
199507210012,1.0
199507210013,7.0
199507210014,7.0
199507210015,3.0
199507220001,1.0
199507220002,3.0
199507220003,1.0
199507220004,9.0
199507230001,3.0
199507230002,1.0
199507230003,2.0
199507230004,2.0
199507230005,2.0
199507230006,7.0
199507240002,7.0
199507240003,7.0
199507240004,7.0
199507240005,7.0
199507240006,7.0
199507240007,7.0
199507240008,7.0
199507240009,7.0
199507240010,2.0
199507240011,2.0
199507240012,3.0
199507240013,1.0
199507250001,3.0
199507250002,9.0
199507250003,1.0
199507250004,1.0
199507250005,1.0
199507250006,1.0
199507250007,8.0
199507250008,2.0
199507250009,3.0
199507250010,2.0
199507250011,3.0
199507250012,7.0
199507250013,7.0
199507250014,7.0
199507250015,1.0
199507250016,3.0
199507250017,3.0
199507250029,3.0
199507250030,3.0
199507250031,3.0
199507250032,3.0
199507250033,3.0
199507250034,3.0
199507250035,3.0
199507250036,3.0
199507250037,3.0
199507250038,3.0
199507260001,3.0
199507260002,2.0
199507260003,9.0
199507260004,1.0
199507260005,2.0
199507260006,7.0
199507260007,7.0
199507260008,7.0
199507260009,7.0
199507260010,7.0
199507260011,7.0
199507260012,7.0
199507260013,7.0
199507260014,7.0
199507260015,7.0
199507260016,7.0
199507260017,7.0
199507260018,7.0
199507260019,7.0
199507260020,7.0
199507260021,3.0
199507270001,2.0
199507270002,3.0
199507270003,2.0
199507270004,3.0
199507270005,3.0
199507270006,3.0
199507270007,3.0
199507270008,3.0
199507270009,7.0
199507270010,7.0
199507270011,7.0
199507270012,7.0
199507270013,1.0
199507280001,3.0
199507280003,7.0
199507280004,7.0
199507280005,7.0
199507280006,7.0
199507280007,7.0
199507280008,7.0
199507280009,4.0
199507280010,6.0
199507280011,3.0
199507290008,2.0
199507290009,2.0
199507290010,7.0
199507290011,7.0
199507290012,7.0
199507290013,3.0
199507290014,7.0
199507290015,7.0
199507290016,7.0
199507300006,3.0
199507300007,7.0
199507300008,7.0
199507300010,4.0
199508010003,1.0
199508010004,6.0
199508010006,7.0
199508010007,3.0
199508010008,1.0
199508020001,1.0
199508020002,2.0
199508020004,3.0
199508020005,3.0
199508020006,1.0
199508020007,3.0
199508020008,4.0
199508020009,3.0
199508030001,2.0
199508030002,1.0
199508030003,9.0
199508030004,1.0
199508030006,4.0
199508030007,3.0
199508030008,7.0
199508040001,1.0
199508040002,1.0
199508040003,1.0
199508040004,1.0
199508040005,1.0
199508040006,2.0
199508040007,2.0
199508040009,3.0
199508050001,1.0
199508050005,6.0
199508050006,2.0
199508050007,6.0
199508050008,3.0
199508050009,3.0
199508050010,2.0
199508050011,3.0
199508050012,3.0
199508050013,2.0
199508060001,1.0
199508060003,3.0
199508060004,3.0
199508060005,3.0
199508060006,7.0
199508060007,7.0
199508070002,9.0
199508070003,3.0
199508070004,3.0
199508070005,3.0
199508080007,1.0
199508080009,2.0
199508080010,3.0
199508080011,3.0
199508080012,3.0
199508080013,3.0
199508080014,2.0
199508080015,3.0
199508080016,3.0
199508080017,3.0
199508080018,3.0
199508080019,3.0
199508080020,3.0
199508090002,7.0
199508090003,3.0
199508100002,1.0
199508100003,3.0
199508100004,3.0
199508100005,3.0
199508100006,3.0
199508100007,3.0
199508100008,2.0
199508100009,8.0
199508110002,3.0
199508110003,3.0
199508110004,3.0
199508120001,9.0
199508120002,7.0
199508120003,3.0
199508120004,8.0
199508120005,1.0
199508120006,3.0
199508120007,2.0
199508120008,2.0
199508120009,2.0
199508120010,1.0
199508120011,3.0
199508130001,2.0
199508130002,3.0
199508130003,9.0
199508130004,3.0
199508130005,3.0
199508130006,3.0
199508130007,3.0
199508130008,3.0
199508130009,3.0
199508130010,3.0
199508130011,3.0
199508130012,3.0
199508130013,3.0
199508130014,2.0
199508130015,3.0
199508130016,3.0
199508130017,2.0
199508130018,2.0
199508130019,1.0
199508130032,3.0
199508130033,3.0
199508140007,1.0
199508140008,1.0
199508140009,3.0
199508140010,2.0
199508140011,1.0
199508150001,4.0
199508150002,3.0
199508150003,3.0
199508160001,3.0
199508160002,2.0
199508160003,3.0
199508160004,3.0
199508160005,5.0
199508170006,9.0
199508170007,3.0
199508170008,3.0
199508170009,2.0
199508170010,3.0
199508170011,7.0
199508180002,2.0
199508180003,2.0
199508180004,6.0
199508180005,7.0
199508190002,1.0
199508190003,1.0
199508200001,1.0
199508200002,2.0
199508200003,2.0
199508210001,2.0
199508210002,2.0
199508210003,2.0
199508210004,6.0
199508210005,6.0
199508210006,6.0
199508210008,3.0
199508210009,7.0
199508220020,1.0
199508220021,1.0
199508220022,1.0
199508220023,3.0
199508230001,2.0
199508230002,1.0
199508230003,1.0
199508230004,1.0
199508230005,1.0
199508230006,1.0
199508230007,1.0
199508230008,1.0
199508230009,1.0
199508230010,1.0
199508230011,1.0
199508230012,1.0
199508230013,1.0
199508230014,1.0
199508230015,1.0
199508230016,1.0
199508230017,1.0
199508230018,1.0
199508230019,1.0
199508230020,1.0
199508230021,1.0
199508230022,1.0
199508230023,1.0
199508230024,1.0
199508230025,1.0
199508230026,2.0
199508230027,2.0
199508230028,1.0
199508230040,2.0
199508230041,2.0
199508230042,2.0
199508230043,2.0
199508230044,2.0
199508230045,2.0
199508230046,2.0
199508230047,2.0
199508230048,1.0
199508230049,6.0
199508230050,3.0
199508240004,2.0
199508240005,1.0
199508240007,2.0
199508240008,1.0
199508240009,2.0
199508240010,1.0
199508240014,2.0
199508240015,6.0
199508240016,9.0
199508240017,3.0
199508240018,1.0
199508240019,3.0
199508250001,1.0
199508250002,1.0
199508250003,1.0
199508250004,1.0
199508250005,3.0
199508250006,3.0
199508250007,3.0
199508260001,1.0
199508260002,2.0
199508260003,9.0
199508260004,1.0
199508260005,3.0
199508270001,3.0
199508270002,3.0
199508270003,3.0
199508270004,3.0
199508270005,3.0
199508270006,2.0
199508270007,1.0
199508270008,3.0
199508280001,7.0
199508280002,3.0
199508280003,1.0
199508280004,2.0
199508290001,2.0
199508290002,2.0
199508290003,3.0
199508290004,9.0
199508290005,3.0
199508290006,3.0
199508290007,4.0
199508290008,7.0
199508290009,2.0
199508290010,7.0
199508290011,1.0
199508290012,7.0
199508300003,1.0
199508300004,1.0
199508300005,2.0
199508300006,2.0
199508300007,7.0
199508300008,5.0
199508310001,6.0
199508310002,3.0
199508310003,1.0
199508310004,1.0
199508310005,1.0
199508310006,1.0
199508310007,1.0
199508310008,1.0
199509010001,1.0
199509010002,3.0
199509010003,1.0
199509020001,3.0
199509020002,1.0
199509020003,1.0
199509020004,1.0
199509020005,9.0
199509020006,3.0
199509020007,3.0
199509020008,3.0
199509020009,3.0
199509020010,2.0
199509020011,3.0
199509020012,9.0
199509020013,3.0
199509020014,1.0
199509020015,1.0
199509030007,2.0
199509030008,2.0
199509030009,2.0
199509030010,2.0
199509030011,2.0
199509030012,2.0
199509030013,2.0
199509030014,2.0
199509030015,2.0
199509030016,2.0
199509030017,2.0
199509030018,2.0
199509030019,2.0
199509030020,2.0
199509030021,2.0
199509030022,4.0
199509030023,1.0
199509030024,1.0
199509030025,3.0
199509030026,3.0
199509030027,1.0
199509030028,3.0
199509030029,1.0
199509040001,2.0
199509040002,2.0
199509040003,2.0
199509040004,2.0
199509040005,2.0
199509040006,2.0
199509040007,2.0
199509040008,2.0
199509040009,2.0
199509040010,2.0
199509040011,2.0
199509040012,2.0
199509040013,2.0
199509040014,2.0
199509040015,2.0
199509040016,2.0
199509040017,2.0
199509040018,2.0
199509040019,2.0
199509040020,2.0
199509040021,3.0
199509040022,2.0
199509040023,2.0
199509040024,2.0
199509040025,2.0
199509040026,2.0
199509040027,2.0
199509040028,2.0
199509040029,2.0
199509040030,2.0
199509040031,2.0
199509040032,2.0
199509040033,2.0
199509040034,2.0
199509040035,2.0
199509040036,2.0
199509040037,2.0
199509040038,2.0
199509040039,2.0
199509040040,2.0
199509040041,2.0
199509040042,3.0
199509040043,1.0
199509040044,2.0
199509040045,1.0
199509040046,6.0
199509040047,1.0
199509040048,1.0
199509040049,3.0
199509040050,3.0
199509040051,3.0
199509040052,3.0
199509040053,2.0
199509040054,3.0
199509050001,2.0
199509050002,6.0
199509050003,2.0
199509050004,2.0
199509050005,2.0
199509050006,1.0
199509060001,7.0
199509060002,3.0
199509060004,3.0
199509060005,3.0
199509060006,2.0
199509060007,8.0
199509060008,7.0
199509060009,7.0
199509070012,2.0
199509070013,9.0
199509070014,3.0
199509070015,3.0
199509070016,3.0
199509070017,3.0
199509070018,3.0
199509070019,9.0
199509070020,3.0
199509070021,3.0
199509080002,7.0
199509080003,7.0
199509080004,1.0
199509080005,9.0
199509080006,7.0
199509090001,3.0
199509090002,2.0
199509090003,3.0
199509090004,3.0
199509090005,7.0
199509090006,7.0
199509090007,2.0
199509100001,9.0
199509100002,2.0
